Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term,Default_Status
CUST03228,36,78069,132064,584,12,No
CUST03229,25,73017,160939,667,60,Yes
CUST03230,22,39754,147051,701,120,No
CUST03231,25,27619,59968,613,12,No
CUST03232,36,76216,223340,648,24,No
CUST03233,34,42740,64598,561,60,No
CUST03234,44,57369,107521,638,48,No
CUST03235,31,53845,57204,659,36,No
CUST03236,25,15000,23938,660,24,No
CUST03237,32,50539,70335,736,60,Yes
CUST03238,32,42609,137493,561,24,No
CUST03239,40,51075,28261,681,120,Yes
CUST03240,23,31360,107761,518,12,Yes
CUST03241,21,25381,62063,496,48,Yes
CUST03242,36,92398,83922,665,48,No
CUST03243,35,61887,32350,544,84,Yes
CUST03244,50,36444,89980,791,120,No
CUST03245,49,44672,51428,743,24,No
CUST03246,58,57053,107450,581,24,No
CUST03247,36,26610,29993,720,12,No
CUST03248,30,38775,44703,670,36,No
CUST03249,50,76363,71880,571,48,Yes
CUST03250,43,62024,194245,602,12,Yes
CUST03251,48,51651,142796,604,60,No
CUST03252,31,90745,211936,722,12,No
CUST03253,52,50336,124803,530,48,Yes
CUST03254,28,42596,76673,649,60,No
CUST03255,58,72096,153069,579,48,Yes
CUST03256,65,74036,48538,707,12,No
CUST03257,42,72827,231558,605,84,No
CUST03258,34,100669,264789,741,24,No
CUST03259,58,44018,100437,656,36,No
CUST03260,40,72575,289139,563,24,Yes
CUST03261,51,58133,141217,673,60,No
CUST03262,29,30729,39955,542,84,No
CUST03263,24,54821,120906,714,36,No
CUST03264,29,86773,270489,578,12,Yes
CUST03265,44,29932,88415,591,84,Yes
CUST03266,61,54102,147112,608,12,Yes
CUST03267,65,75826,72569,776,48,No
CUST03268,29,52176,94191,615,24,Yes
CUST03269,29,36278,130680,648,48,Yes
CUST03270,33,106899,74941,654,84,No
CUST03271,35,72784,153472,616,48,No
CUST03272,27,45173,143997,613,84,Yes
CUST03273,31,62789,181412,648,120,No
CUST03274,25,37773,99283,665,120,No
CUST03275,58,54871,50353,552,120,Yes
CUST03276,36,71209,240268,540,12,Yes
CUST03277,46,67214,222149,738,24,No
CUST03278,47,33846,60385,658,60,No
CUST03279,47,76339,161210,503,120,No
CUST03280,23,34250,128592,733,12,No
CUST03281,46,50886,128958,672,120,No
CUST03282,37,53475,207408,671,48,No
CUST03283,64,44330,133455,779,60,No
CUST03284,21,47087,51111,753,24,No
CUST03285,31,40571,138716,706,12,Yes
CUST03286,30,53863,152385,790,120,No
CUST03287,62,40104,114588,626,12,No
CUST03288,53,25620,60676,500,48,No
CUST03289,59,78758,243336,616,48,Yes
CUST03290,36,48700,145577,478,84,No
CUST03291,64,45721,112427,689,120,Yes
CUST03292,29,46407,68964,449,48,No
CUST03293,32,75448,134022,574,24,Yes
CUST03294,37,96749,60136,589,84,Yes
CUST03295,26,50353,142983,576,48,Yes
CUST03296,44,69079,243330,642,120,No
CUST03297,65,41890,69449,625,48,No
CUST03298,38,47397,175684,462,36,No
CUST03299,44,73870,182837,632,120,Yes
CUST03300,45,76964,173920,605,120,Yes
CUST03301,34,62773,70293,627,36,No
CUST03302,55,54268,90201,640,120,No
CUST03303,40,21987,25258,643,48,No
CUST03304,41,58945,108135,575,36,No
CUST03305,32,85910,47028,768,120,No
CUST03306,29,57036,145998,788,12,No
CUST03307,45,78689,53842,752,84,No
CUST03308,62,43590,142724,635,24,No
CUST03309,28,50052,79148,716,84,No
CUST03310,49,43405,138728,627,24,Yes
CUST03311,64,58653,161862,639,84,Yes
CUST03312,54,72662,72467,488,12,Yes
CUST03313,56,17154,42018,709,36,Yes
CUST03314,44,65569,202407,543,24,Yes
CUST03315,53,59106,204181,591,84,No
CUST03316,52,75132,206602,678,24,No
CUST03317,64,76810,252568,666,84,No
CUST03318,35,71592,68886,600,48,No
CUST03319,41,45123,23099,679,36,No
CUST03320,62,74151,200397,489,36,No
CUST03321,49,60911,228203,638,36,Yes
CUST03322,54,52002,30609,629,24,No
CUST03323,64,59109,93520,688,36,No
CUST03324,33,58041,90192,663,60,No
CUST03325,28,56521,106993,594,120,No
CUST03326,26,44216,27537,652,12,Yes
CUST03327,60,38972,90156,754,48,No
CUST03328,22,45684,138966,620,120,Yes
CUST03329,36,39030,151525,756,36,No
CUST03330,63,38849,39597,490,24,No
CUST03331,49,58611,212622,760,60,No
CUST03332,21,46810,136646,802,120,No
CUST03333,35,57559,74437,594,48,Yes
CUST03334,43,74956,61519,634,12,No
CUST03335,50,66125,173576,665,120,No
CUST03336,53,66859,80208,509,12,Yes
CUST03337,52,67816,117984,707,120,No
CUST03338,56,63007,180969,850,84,No
CUST03339,26,75435,247287,629,84,Yes
CUST03340,37,41405,79037,637,24,No
CUST03341,37,63398,246905,690,24,No
CUST03342,30,61722,184688,687,12,No
CUST03343,59,38918,66603,850,84,No
CUST03344,57,73730,292549,771,84,No
CUST03345,32,53339,37340,576,24,No
CUST03346,60,71319,128415,647,12,No
CUST03347,36,67755,205109,552,120,No
CUST03348,25,60450,41951,619,48,No
CUST03349,52,49556,25873,798,84,No
CUST03350,56,84431,235242,607,36,Yes
CUST03351,63,82975,92169,710,84,Yes
CUST03352,39,48316,164207,601,48,No
CUST03353,45,81876,267541,700,12,No
CUST03354,37,25699,97110,590,84,Yes
CUST03355,26,29145,21919,706,60,No
CUST03356,64,44578,24927,721,84,Yes
CUST03357,45,44625,72455,620,60,No
CUST03358,32,85172,284407,703,12,Yes
CUST03359,48,81388,60953,632,120,No
CUST03360,27,72404,74131,739,12,No
CUST03361,57,56140,206078,777,60,No
CUST03362,55,36905,23146,614,60,No
CUST03363,25,65645,143996,730,12,No
CUST03364,32,72681,208037,736,12,No
CUST03365,42,39413,93475,456,48,No
CUST03366,47,34300,129513,773,84,No
CUST03367,65,50747,132407,600,84,No
CUST03368,42,53373,122423,669,84,No
CUST03369,61,48332,48649,700,24,Yes
CUST03370,25,52652,90660,664,120,No
CUST03371,39,36673,136637,616,48,Yes
CUST03372,24,73813,181906,651,48,Yes
CUST03373,55,45245,86110,576,60,Yes
CUST03374,49,88167,71556,573,120,Yes
CUST03375,43,15000,20989,759,36,Yes
CUST03376,47,55564,70681,720,24,Yes
CUST03377,45,77942,207139,634,48,No
CUST03378,28,72211,126609,581,60,No
CUST03379,35,52521,94452,673,48,No
CUST03380,32,49128,115527,678,48,No
CUST03381,34,43209,33455,676,36,No
CUST03382,54,38272,95477,580,36,No
CUST03383,43,71451,144416,611,36,No
CUST03384,37,85317,129900,515,24,Yes
CUST03385,37,62066,97365,512,12,Yes
CUST03386,59,29493,39774,579,84,No
CUST03387,37,51820,66975,736,36,No
CUST03388,37,85192,292098,665,84,No
CUST03389,30,58848,132512,756,24,No
CUST03390,51,52909,133049,595,120,No
CUST03391,54,18588,15784,558,24,Yes
CUST03392,21,85418,175910,648,12,No
CUST03393,28,74494,162118,546,36,No
CUST03394,54,46467,138664,704,48,No
CUST03395,51,57979,186815,610,12,Yes
CUST03396,23,47560,164981,748,48,No
CUST03397,30,52881,36547,594,12,Yes
CUST03398,43,79507,96533,736,120,No
CUST03399,46,69531,179541,576,24,Yes
CUST03400,42,31114,120518,540,60,No
CUST03401,26,76829,292360,599,36,No
CUST03402,56,50828,83632,709,48,No
CUST03403,25,58823,105790,749,24,No
CUST03404,32,61725,232380,726,84,Yes
CUST03405,36,61755,70456,733,48,No
CUST03406,27,67988,141256,657,60,No
CUST03407,65,42999,139102,546,60,No
CUST03408,23,18301,69972,595,36,No
CUST03409,30,41747,130936,623,12,Yes
CUST03410,62,77435,170786,713,36,Yes
CUST03411,37,56882,69819,670,36,Yes
CUST03412,35,23969,42740,618,12,Yes
CUST03413,56,43721,81669,609,24,No
CUST03414,42,51191,161544,517,24,Yes
CUST03415,54,80145,105648,646,24,Yes
CUST03416,42,15000,18815,794,12,No
CUST03417,35,60998,124644,727,84,No
CUST03418,63,80572,143273,568,120,Yes
CUST03419,48,67891,178884,721,120,No
CUST03420,36,59943,88295,634,36,Yes
CUST03421,26,65356,85480,632,60,No
CUST03422,37,59440,35762,605,36,No
CUST03423,29,76480,160959,679,120,No
CUST03424,22,79088,304619,719,84,No
CUST03425,39,71476,145648,675,84,No
CUST03426,37,42938,131123,565,12,No
CUST03427,51,37711,61239,554,36,Yes
CUST03428,60,60569,213077,544,36,Yes
CUST03429,44,46747,166110,606,48,Yes
CUST03430,64,44991,102141,659,12,Yes
CUST03431,41,28622,72908,566,84,Yes
CUST03432,46,55759,77590,585,60,No
CUST03433,30,74617,201108,620,48,No
CUST03434,25,57274,45583,615,12,Yes
CUST03435,50,60151,176791,645,84,No
CUST03436,60,93133,364708,705,12,No
CUST03437,24,68507,200558,580,120,No
CUST03438,35,41316,105651,607,60,No
CUST03439,65,40107,123259,735,120,Yes
CUST03440,27,59654,132599,689,48,No
CUST03441,36,58675,62924,737,36,No
CUST03442,30,65766,119635,711,36,No
CUST03443,37,33193,115345,588,24,No
CUST03444,21,43256,52264,512,36,Yes
CUST03445,49,79434,124439,544,120,No
CUST03446,53,21953,11879,544,48,Yes
CUST03447,31,72391,209276,655,120,No
CUST03448,43,82649,131931,709,120,No
CUST03449,52,53702,60995,774,48,No
CUST03450,34,74778,231347,788,48,Yes
CUST03451,32,34808,56256,678,24,No
CUST03452,43,51912,40592,644,48,No
CUST03453,26,70420,42056,735,36,No
CUST03454,31,63613,47689,703,120,No
CUST03455,47,57038,91952,695,120,No
CUST03456,58,39261,83290,699,84,No
CUST03457,62,26706,80906,731,84,No
CUST03458,32,71883,120281,671,36,No
CUST03459,22,41183,34587,569,24,No
CUST03460,35,37853,24285,538,36,No
CUST03461,35,52025,175128,605,12,Yes
CUST03462,30,83048,268859,734,36,No
CUST03463,53,35550,106270,508,60,Yes
CUST03464,48,33526,133099,623,36,No
CUST03465,27,55739,91608,612,60,No
CUST03466,45,49403,47796,714,120,No
CUST03467,23,58115,217829,602,48,Yes
CUST03468,54,21263,49388,669,120,No
CUST03469,45,45511,161371,600,84,Yes
CUST03470,28,31186,39356,577,84,Yes
CUST03471,60,81289,270719,793,24,Yes
CUST03472,32,82396,54312,663,24,No
CUST03473,55,64951,96447,850,48,No
CUST03474,57,58933,52551,527,48,No
CUST03475,49,72350,185104,761,60,No
CUST03476,38,35402,98450,605,60,No
CUST03477,28,54668,69302,634,48,No
CUST03478,22,52665,156510,518,12,Yes
CUST03479,33,54718,64396,550,48,Yes
CUST03480,27,80438,132178,653,24,Yes
CUST03481,54,73326,37153,590,36,No
CUST03482,31,85824,227932,580,84,No
CUST03483,60,73217,173446,684,48,Yes
CUST03484,50,56655,198422,464,24,No
CUST03485,34,70668,256196,586,84,No
CUST03486,34,59579,217490,740,12,No
CUST03487,61,74169,177869,724,120,No
CUST03488,46,63776,87208,729,60,No
CUST03489,27,62077,64727,650,60,No
CUST03490,33,78142,80740,575,84,No
CUST03491,53,53481,194777,593,48,No
CUST03492,25,39283,148593,637,84,No
CUST03493,22,23206,51646,745,12,No
CUST03494,48,56000,189802,522,24,Yes
CUST03495,55,19902,66597,628,24,No
CUST03496,60,72120,277505,728,12,No
CUST03497,53,49296,127034,580,60,No
CUST03498,62,55530,95778,773,48,No
CUST03499,64,83412,255374,663,84,Yes
CUST03500,44,43856,103874,510,120,Yes
CUST03501,43,47860,78148,634,24,No
CUST03502,53,23406,25016,557,36,Yes
CUST03503,38,42963,22840,551,48,No
CUST03504,29,33368,68661,598,84,No
CUST03505,60,34537,137787,706,12,No
CUST03506,57,39784,98208,587,60,No
CUST03507,50,45480,63317,763,36,No
CUST03508,57,51914,199227,713,24,No
CUST03509,53,60034,127101,618,36,No
CUST03510,54,70488,133599,625,60,No
CUST03511,55,68802,221365,699,60,Yes
CUST03512,39,42135,45646,780,84,No
CUST03513,46,66380,72896,600,120,No
CUST03514,23,60075,126481,688,48,No
CUST03515,56,49868,171523,633,24,Yes
CUST03516,37,49671,63332,679,60,No
CUST03517,57,20509,68003,594,36,Yes
CUST03518,63,64022,170682,557,84,Yes
CUST03519,27,37370,131887,623,12,Yes
CUST03520,49,64531,42936,477,24,Yes
CUST03521,43,49342,94319,517,60,No
CUST03522,59,47508,175260,692,36,No
CUST03523,27,26280,30762,601,48,No
CUST03524,63,85791,172609,448,60,Yes
CUST03525,51,89050,248244,559,60,Yes
CUST03526,47,78421,47782,550,84,No
CUST03527,48,35900,23932,738,36,No
CUST03528,40,68039,177247,631,12,Yes
CUST03529,38,32270,79229,479,48,No
CUST03530,44,76773,139911,813,120,No
CUST03531,28,47623,123379,716,120,No
CUST03532,41,83043,95070,594,120,Yes
CUST03533,59,68188,256492,653,84,No
CUST03534,49,58727,92528,590,48,No
CUST03535,39,48629,125974,585,60,No
CUST03536,31,82589,108287,735,24,No
CUST03537,52,78019,117508,465,84,Yes
CUST03538,27,71993,262641,780,12,Yes
CUST03539,36,34216,130458,722,120,Yes
CUST03540,51,57585,57651,788,48,No
CUST03541,48,58130,140066,552,24,No
CUST03542,56,43357,105770,758,24,No
CUST03543,63,45736,78298,764,84,No
CUST03544,27,15000,24704,773,36,No
CUST03545,49,69885,47717,679,120,No
CUST03546,44,52146,107881,683,36,No
CUST03547,35,57366,100286,536,24,Yes
CUST03548,54,50977,78264,494,120,No
CUST03549,50,72391,214143,722,60,No
CUST03550,37,45512,55120,817,36,No
CUST03551,53,42533,39847,638,24,No
CUST03552,25,49969,137669,595,60,No
CUST03553,48,74887,170076,613,24,No
CUST03554,56,84112,183340,709,48,Yes
CUST03555,39,63967,102724,574,12,Yes
CUST03556,28,40527,66606,673,84,No
CUST03557,41,52273,173558,559,60,Yes
CUST03558,53,47116,93619,635,48,Yes
CUST03559,38,69374,213205,581,48,No
CUST03560,31,39855,149954,606,36,Yes
CUST03561,46,71036,99403,732,48,No
CUST03562,48,52053,35620,823,60,No
CUST03563,22,51742,122263,614,60,Yes
CUST03564,35,35412,46703,604,84,No
CUST03565,31,61269,158109,669,84,No
CUST03566,39,62231,91434,709,60,No
CUST03567,40,23815,81871,521,60,Yes
CUST03568,58,47425,174900,686,36,No
CUST03569,52,41576,71505,761,60,No
CUST03570,54,53239,36186,496,24,Yes
CUST03571,58,33216,93376,673,84,No
CUST03572,25,61463,146993,589,84,No
CUST03573,49,71122,266125,597,120,No
CUST03574,40,67136,110812,619,12,No
CUST03575,34,27843,29501,711,48,No
CUST03576,27,80118,219017,714,24,No
CUST03577,42,55437,49853,494,12,No
CUST03578,60,75860,180979,642,36,No
CUST03579,42,21630,12531,573,120,Yes
CUST03580,57,47567,41325,615,48,No
CUST03581,44,45753,90970,744,48,No
CUST03582,35,62720,169219,581,84,Yes
CUST03583,53,51428,155657,646,84,Yes
CUST03584,63,51098,96114,688,84,No
CUST03585,28,26844,20921,586,24,No
CUST03586,55,71548,154550,724,24,No
CUST03587,41,47129,93931,698,60,Yes
CUST03588,54,44504,37994,737,60,No
CUST03589,23,53669,52311,678,24,No
CUST03590,34,23282,87641,752,120,No
CUST03591,52,63336,62672,779,48,No
CUST03592,65,38297,72891,754,24,No
CUST03593,36,56905,29869,623,36,No
CUST03594,48,76485,116383,711,84,No
CUST03595,62,46019,83502,718,60,No
CUST03596,32,35188,31842,761,48,No
CUST03597,46,78897,221707,620,120,No
CUST03598,36,43782,26208,659,24,No
CUST03599,47,81082,156854,648,36,No
CUST03600,39,58297,193857,680,36,Yes
CUST03601,64,50910,44136,661,84,No
CUST03602,41,46920,111386,609,120,No
CUST03603,40,43078,168590,684,12,Yes
CUST03604,63,54173,120072,649,24,Yes
CUST03605,30,42733,41456,655,120,No
CUST03606,27,53837,77905,712,12,No
CUST03607,58,56978,70650,719,12,No
CUST03608,57,60486,115375,570,84,No
CUST03609,63,71140,207885,564,12,Yes
CUST03610,32,24452,36037,645,60,No
CUST03611,38,75809,130931,553,120,No
CUST03612,42,18022,17576,610,48,Yes
CUST03613,38,57850,224887,639,120,No
CUST03614,56,86606,272935,637,120,No
CUST03615,38,59922,37326,515,36,No
CUST03616,58,33114,24091,648,48,Yes
CUST03617,51,27022,104475,696,24,No
CUST03618,34,29844,61875,726,120,No
CUST03619,35,50019,134021,543,12,No
CUST03620,43,66798,237582,790,12,Yes
CUST03621,29,41772,136024,695,12,No
CUST03622,25,48828,173077,610,12,No
CUST03623,62,42610,22397,720,120,No
CUST03624,22,80830,235469,693,120,No
CUST03625,27,45260,81437,631,120,Yes
CUST03626,56,51081,111843,628,60,Yes
CUST03627,61,63910,93926,629,48,Yes
CUST03628,56,25644,101047,671,120,No
CUST03629,47,58160,44984,698,48,No
CUST03630,30,56191,191799,662,84,No
CUST03631,34,58865,139362,682,60,Yes
CUST03632,33,47489,40235,742,48,No
CUST03633,51,77561,160573,658,84,Yes
CUST03634,30,55830,93419,630,120,Yes
CUST03635,47,53775,94718,620,48,No
CUST03636,58,71065,153876,664,36,Yes
CUST03637,27,45251,173927,651,60,No
CUST03638,22,58772,124313,597,24,No
CUST03639,23,48753,40335,610,24,No
CUST03640,45,27862,60019,597,12,No
CUST03641,52,60688,201176,682,36,Yes
CUST03642,38,53693,214545,508,12,Yes
CUST03643,56,71500,154359,457,12,Yes
CUST03644,40,55193,216594,677,120,Yes
CUST03645,40,46531,170228,785,24,No
CUST03646,26,53103,90175,639,24,No
CUST03647,38,55333,169540,606,84,No
CUST03648,58,50992,105108,780,120,No
CUST03649,32,52264,149496,662,48,No
CUST03650,43,49841,47694,702,48,Yes
CUST03651,50,42850,104990,609,84,Yes
CUST03652,43,62913,150373,583,12,Yes
CUST03653,29,73535,65192,715,60,No
CUST03654,26,64116,229724,725,120,No
CUST03655,59,67087,93489,493,60,Yes
CUST03656,53,50715,107649,613,12,No
CUST03657,53,39634,55720,639,60,No
CUST03658,49,64899,52568,558,60,Yes
CUST03659,23,30013,74594,656,12,Yes
CUST03660,23,77264,234987,682,60,No
CUST03661,33,18985,51044,777,120,Yes
CUST03662,41,69428,100084,642,48,Yes
CUST03663,23,46013,115460,649,60,Yes
CUST03664,38,45735,159839,669,24,Yes
CUST03665,31,64082,185973,772,84,Yes
CUST03666,21,44810,160208,705,120,Yes
CUST03667,24,77511,141005,663,120,Yes
CUST03668,46,31867,84213,681,12,No
CUST03669,57,57650,46981,547,36,Yes
CUST03670,21,99346,345365,679,48,No
CUST03671,61,62593,181475,698,24,No
CUST03672,58,34891,87929,479,48,No
CUST03673,60,57313,188161,653,36,Yes
CUST03674,26,88821,214649,594,48,No
CUST03675,45,55184,205547,676,120,No
CUST03676,58,27789,38117,639,12,No
CUST03677,36,62147,51981,640,12,No
CUST03678,63,34423,100861,580,36,No
CUST03679,57,70058,273557,634,24,No
CUST03680,63,72047,117710,656,24,Yes
CUST03681,47,70578,268343,663,60,No
CUST03682,39,30558,107604,588,48,Yes
CUST03683,24,73788,105848,707,84,No
CUST03684,29,48931,40153,554,60,Yes
CUST03685,29,42591,110209,571,120,Yes
CUST03686,21,77397,76823,786,60,No
CUST03687,25,27501,100844,652,48,Yes
CUST03688,43,47334,75285,610,24,No
CUST03689,50,69950,74017,657,12,No
CUST03690,56,76702,127483,619,60,Yes
CUST03691,47,78444,255104,607,36,Yes
CUST03692,22,46711,88356,806,12,Yes
CUST03693,59,57830,115235,674,12,Yes
CUST03694,29,34734,73080,613,12,Yes
CUST03695,32,66927,166467,815,84,No
CUST03696,43,58717,215231,660,60,No
CUST03697,21,35935,112477,651,24,No
CUST03698,37,44000,171479,769,36,No
CUST03699,30,73586,93136,639,84,Yes
CUST03700,22,61047,81076,671,36,No
CUST03701,61,101156,160023,628,120,Yes
CUST03702,36,28104,22224,815,48,No
CUST03703,31,83160,259716,601,24,No
CUST03704,63,72233,285611,627,60,Yes
CUST03705,47,49877,86227,574,84,No
CUST03706,30,63934,49105,599,60,No
CUST03707,47,66655,233086,581,36,No
CUST03708,39,21597,60868,675,60,Yes
CUST03709,34,51833,202791,667,12,No
CUST03710,40,34313,53346,650,24,Yes
CUST03711,41,76612,120786,540,36,No
CUST03712,45,15000,15418,593,36,No
CUST03713,48,68588,214628,559,24,Yes
CUST03714,57,55745,105851,635,84,Yes
CUST03715,39,50183,46823,623,84,No
CUST03716,52,58417,45628,551,24,Yes
CUST03717,21,66885,105246,584,36,No
CUST03718,39,19044,63265,650,84,Yes
CUST03719,54,49490,117734,792,48,No
CUST03720,22,50298,42886,680,12,Yes
CUST03721,31,61902,73432,579,84,Yes
CUST03722,32,55079,164070,670,12,No
CUST03723,54,25222,33773,719,24,Yes
CUST03724,62,67336,266387,593,24,Yes
CUST03725,65,62237,151090,753,60,No
CUST03726,24,83620,51302,720,12,No
CUST03727,51,60173,188085,595,48,No
CUST03728,58,68440,167111,528,12,No
CUST03729,27,77686,279232,561,24,No
CUST03730,43,44918,140566,549,12,No
CUST03731,37,76185,263517,717,84,No
CUST03732,54,46868,24980,717,12,Yes
CUST03733,49,46182,49866,711,12,Yes
CUST03734,31,29757,102064,607,60,No
CUST03735,51,68123,215377,718,84,Yes
CUST03736,28,63018,37572,637,84,No
CUST03737,60,21448,20466,678,24,No
CUST03738,58,43174,94289,591,120,Yes
CUST03739,33,20835,13358,664,48,No
CUST03740,27,56720,186832,644,60,Yes
CUST03741,56,43808,154860,705,60,Yes
CUST03742,31,39446,60197,553,120,No
CUST03743,34,88095,94080,505,120,Yes
CUST03744,58,110345,287849,710,120,No
CUST03745,43,62982,178386,599,12,Yes
CUST03746,49,48020,97445,582,84,Yes
CUST03747,57,78398,139264,506,84,No
CUST03748,30,60119,54350,664,48,No
CUST03749,30,53707,201246,655,24,Yes
CUST03750,23,99445,275534,624,120,Yes
CUST03751,31,52514,163749,704,12,No
CUST03752,35,41890,146342,619,60,Yes
CUST03753,22,94685,292109,661,60,No
CUST03754,25,61149,79507,586,24,Yes
CUST03755,25,34439,109267,739,84,No
CUST03756,45,49151,161198,573,24,Yes
CUST03757,60,63508,153996,606,12,Yes
CUST03758,22,70836,103880,501,48,Yes
CUST03759,30,21710,55322,659,48,No
CUST03760,28,49226,82668,704,84,No
CUST03761,28,75156,275854,754,48,No
CUST03762,27,71060,225812,730,48,No
CUST03763,42,48232,168295,685,84,Yes
CUST03764,63,62621,81081,568,48,Yes
CUST03765,39,59405,183176,567,36,No
CUST03766,48,57935,36405,561,12,Yes
CUST03767,22,48800,109807,657,12,Yes
CUST03768,37,55608,221441,558,120,Yes
